Sexo,Educacion,EstadoCivil,Edad,MontoCredito
2,3,1,51,30000
2,1,1,52,30000
2,2,2,57,60000
2,3,1,52,70000
2,3,1,52,140000
2,2,2,53,150000
2,2,1,58,90000
2,2,1,51,30000
2,3,2,52,60000
2,2,1,52,490000
2,2,1,56,230000
2,2,1,53,70000
2,3,1,55,60000
2,6,1,59,30000
2,2,1,62,70000
2,3,1,56,450000
2,3,2,54,20000
2,2,1,51,30000
2,3,1,54,80000
2,1,2,53,390000
2,2,2,50,30000
2,3,1,51,200000
2,3,2,59,140000
2,2,1,51,30000
2,2,1,51,290000
2,2,1,51,200000
2,3,1,64,180000
2,2,1,50,200000
2,5,1,54,500000
2,3,1,54,520000
2,3,1,53,90000
2,2,1,54,260000
2,3,1,51,50000
2,2,3,59,80000
2,2,2,54,210000
2,1,1,51,300000
2,1,1,53,20000
2,3,2,51,50000
2,3,1,52,20000
2,1,1,53,150000
2,3,3,51,50000
2,2,2,51,50000
2,3,2,51,50000
2,3,1,51,200000
2,3,2,52,80000
2,3,2,56,50000
2,3,1,55,200000
2,3,1,54,210000
2,3,1,55,80000
2,3,1,50,200000
2,3,1,51,200000
2,3,1,52,220000
2,1,1,56,280000
2,3,1,53,250000
2,3,1,55,90000
2,1,1,58,320000
2,2,1,53,130000
2,3,2,51,50000
2,3,1,51,80000
2,2,2,51,430000
2,1,1,51,250000
2,2,1,51,50000
2,3,3,58,360000
2,2,1,53,450000
1,2,2,22,110000
1,1,1,34,360000
1,2,2,24,10000
1,1,2,27,200000
1,2,2,24,20000
1,1,2,28,70000
2,3,1,55,80000
2,2,2,55,250000
1,2,2,34,90000
1,2,1,42,100000
1,3,1,39,230000
1,1,2,32,380000
1,2,2,29,390000
1,1,2,30,120000
1,2,1,27,20000
1,2,1,41,20000
1,1,2,25,160000
1,3,2,35,240000
1,2,2,23,30000
1,2,2,24,50000
1,2,2,23,30000
1,1,2,23,20000
1,1,2,23,80000
1,2,2,23,20000
1,2,2,23,50000
1,1,2,23,90000
1,2,2,24,50000
1,2,2,23,20000
1,2,2,24,30000
1,2,2,23,50000
1,2,2,23,20000
1,2,2,22,20000
1,2,2,23,20000
1,3,2,22,50000
1,2,2,22,20000
1,2,2,23,20000
1,2,2,23,50000
1,2,2,23,10000
1,2,2,23,10000
1,1,2,22,20000
1,2,2,22,10000
1,2,2,25,50000
1,2,2,25,30000
1,1,2,26,170000
1,2,2,23,50000
1,2,2,24,60000
1,3,2,26,50000
1,2,2,22,50000
1,2,2,24,50000
1,3,2,24,100000
1,1,2,25,10000
1,1,2,26,80000
1,2,2,26,300000
1,1,2,23,10000
1,1,2,24,30000
1,1,2,24,50000
1,1,2,24,30000
1,1,2,26,90000
1,1,2,23,20000
1,1,2,23,80000
1,2,2,24,90000
1,3,2,24,20000
1,2,2,24,30000
1,2,2,23,10000
1,1,2,25,70000
1,1,2,26,40000
1,2,2,26,170000
1,2,2,24,10000
1,2,2,25,30000
1,2,2,24,10000
1,1,2,24,50000
1,5,2,24,30000
1,1,2,24,50000
1,3,2,24,20000
1,2,2,25,10000
1,2,2,24,50000
1,2,2,24,50000
1,2,2,25,50000
1,2,2,25,160000
1,2,2,24,50000
1,1,2,24,30000
1,2,2,27,60000
1,2,2,25,150000
1,3,2,26,30000
1,1,2,26,20000
1,2,2,26,20000
1,2,1,24,50000
1,1,2,33,200000
1,2,2,25,70000
1,1,1,28,150000
1,5,2,27,130000
1,3,2,27,20000
1,1,2,27,60000
1,2,2,24,50000
1,2,2,27,210000
1,1,2,26,150000
1,2,2,25,50000
1,1,2,26,40000
1,3,2,27,90000
1,1,2,27,70000
1,1,2,27,20000
1,1,2,24,30000
1,2,2,25,20000
1,2,2,25,60000
1,2,2,26,50000
1,1,2,25,50000
1,2,2,25,10000
1,3,2,22,20000
1,1,2,26,110000
1,2,2,26,30000
1,1,2,27,200000
1,2,2,27,70000
1,3,2,27,80000
1,2,1,28,80000
1,2,2,24,20000
1,2,2,23,10000
1,3,2,25,60000
1,2,2,27,50000
1,1,2,28,110000
1,1,1,29,210000
1,1,2,29,40000
1,1,2,29,360000
1,2,1,29,320000
1,1,2,27,130000
1,2,2,26,130000
1,2,2,26,50000
1,1,2,25,50000
1,3,1,27,360000
1,3,2,27,160000
1,1,2,26,200000
1,3,2,26,30000
1,1,2,26,360000
1,1,2,28,20000
1,2,2,27,80000
1,1,2,28,490000
1,1,2,22,10000
1,2,2,23,20000
1,2,2,25,30000
1,2,2,26,50000
1,2,2,25,340000
1,1,2,26,180000
1,1,2,26,40000
1,1,2,27,140000
1,1,2,27,210000
1,1,2,26,150000
1,2,2,24,160000
1,3,2,24,50000
1,1,2,24,50000
1,1,2,24,40000
1,1,2,24,70000
1,2,2,27,310000
1,1,2,28,40000
1,1,2,27,50000
1,1,2,27,140000
1,2,2,27,80000
1,1,1,27,230000
1,2,2,23,50000
1,1,2,27,160000
1,3,2,26,200000
1,3,2,27,130000
1,3,2,29,130000
1,2,2,28,100000
1,2,2,30,160000
1,1,2,29,60000
1,1,2,29,220000
1,1,2,29,50000
1,2,2,27,160000
1,2,2,27,60000
1,1,2,28,210000
1,1,2,27,360000
1,1,2,28,120000
1,3,1,28,250000
1,2,2,28,210000
1,1,2,28,380000
1,2,2,27,240000
1,3,2,27,20000
1,2,2,27,50000
1,2,2,29,200000
1,1,2,31,470000
1,2,2,25,50000
1,1,2,29,180000
1,1,2,26,180000
1,1,2,27,190000
1,1,2,26,180000
1,2,2,25,50000
1,1,2,25,20000
1,2,2,25,80000
1,1,2,28,160000
1,1,2,29,200000
1,1,1,30,180000
1,2,2,30,360000
1,2,2,25,50000
1,2,2,32,30000
1,1,2,25,30000
1,2,2,28,100000
1,1,2,29,260000
1,1,2,29,240000
1,2,2,29,50000
1,1,1,30,400000
1,1,2,27,70000
1,3,2,30,280000
1,1,2,30,80000
1,2,2,26,160000
1,2,2,28,130000
1,1,2,29,180000
1,1,2,28,360000
1,1,2,29,260000
1,3,2,29,50000
1,2,1,27,80000
1,1,2,26,230000
1,2,2,26,70000
1,2,2,27,270000
1,1,2,27,220000
1,2,1,28,260000
1,1,2,28,160000
1,1,1,34,280000
1,1,2,27,230000
1,1,2,31,40000
1,1,2,31,170000
1,1,1,30,200000
1,2,2,28,230000
1,1,2,27,50000
1,2,1,27,150000
1,1,2,27,300000
1,1,2,31,360000
1,1,1,31,390000
1,1,2,31,50000
1,1,2,32,220000
1,2,2,27,60000
1,2,2,28,100000
1,2,2,30,290000
1,2,2,31,130000
1,1,3,31,400000
1,2,1,32,30000
1,1,2,29,260000
1,2,2,29,70000
1,1,2,29,160000
1,1,2,30,280000
1,1,2,30,500000
1,1,2,29,110000
1,2,1,29,120000
1,1,2,32,50000
1,1,2,27,100000
1,1,2,29,360000
1,1,2,27,20000
1,3,2,29,50000
1,1,2,30,500000
1,1,1,32,50000
1,3,1,34,250000
1,2,2,34,260000
1,1,2,34,150000
1,1,2,33,80000
1,3,2,34,180000
1,1,1,40,170000
1,1,1,40,300000
1,1,1,39,230000
1,2,2,35,470000
1,3,1,37,20000
1,1,2,38,70000
1,1,2,41,320000
1,1,1,39,500000
1,2,1,47,360000
1,1,1,42,180000
1,1,1,40,100000
1,1,1,40,10000
1,2,2,41,20000
1,3,1,46,70000
1,2,2,26,20000
1,1,1,46,500000
1,1,2,32,140000
1,2,1,39,360000
1,2,1,32,160000
1,1,1,34,200000
1,3,1,48,230000
1,1,2,38,360000
1,1,1,40,260000
1,2,1,35,50000
1,3,1,39,500000
1,1,1,38,230000
1,2,1,39,340000
1,3,1,38,130000
1,3,1,47,80000
1,1,1,40,250000
1,2,1,48,140000
1,1,2,37,390000
1,1,1,37,260000
1,2,1,43,160000
1,2,2,38,210000
1,2,1,48,90000
1,1,1,45,290000
1,1,2,40,560000
1,2,1,37,110000
1,3,1,37,350000
1,1,2,35,280000
1,1,1,40,260000
1,2,1,34,440000
1,4,1,49,200000
1,2,2,32,150000
1,1,2,39,50000
1,1,2,29,500000
1,1,1,29,320000
1,1,1,34,500000
1,1,1,45,500000
1,5,2,35,260000
1,3,1,39,330000
1,2,1,36,360000
1,1,2,33,360000
1,2,2,33,130000
1,2,2,32,320000
1,2,2,42,350000
1,2,2,38,20000
1,1,2,29,200000
1,3,1,33,240000
1,2,1,29,50000
1,3,1,35,10000
1,1,2,31,360000
1,3,1,30,20000
1,1,1,47,460000
1,1,1,49,180000
1,2,1,35,50000
1,2,2,32,70000
1,2,2,39,140000
1,2,1,41,500000
1,2,1,44,280000
1,2,2,37,110000
1,1,1,37,90000
1,1,1,38,170000
1,1,2,40,290000
1,2,1,46,80000
1,2,1,43,150000
1,3,1,38,80000
1,1,1,44,20000
1,2,1,36,150000
1,1,1,48,300000
1,2,1,39,130000
1,1,1,41,490000
1,2,2,34,120000
1,3,1,34,50000
1,1,2,28,150000
1,1,1,40,720000
1,2,1,48,20000
1,1,1,35,260000
1,1,1,33,240000
1,2,3,34,130000
1,3,2,38,200000
1,2,1,37,140000
1,3,1,41,10000
1,2,1,38,140000
1,3,2,45,20000
1,1,1,38,200000
1,2,1,44,130000
1,1,2,35,360000
1,2,1,38,210000
1,1,1,38,230000
1,2,1,44,210000
1,2,1,35,200000
1,3,2,27,20000
1,1,2,28,410000
1,5,1,39,280000
1,2,1,39,360000
1,2,2,28,10000
1,2,2,37,20000
1,1,2,30,370000
1,1,1,48,180000
1,1,1,38,60000
1,1,1,46,80000
1,2,1,47,70000
1,1,2,32,400000
1,1,2,31,150000
1,2,1,42,50000
1,2,1,41,310000
1,2,1,44,200000
1,1,1,34,430000
1,2,1,40,240000
1,2,2,44,360000
1,2,1,35,380000
1,3,1,41,190000
1,1,1,34,350000
1,3,1,37,110000
1,2,1,32,180000
1,1,1,35,400000
1,1,2,35,500000
1,2,1,48,170000
1,3,1,41,360000
1,2,1,44,60000
1,1,2,32,350000
1,2,1,31,500000
1,1,2,32,230000
1,2,1,35,20000
1,2,1,37,240000
1,2,2,42,440000
1,3,2,31,250000
1,1,1,38,300000
1,2,2,28,180000
1,1,1,39,360000
1,1,1,38,260000
1,1,2,42,80000
1,1,1,47,390000
1,3,1,42,250000
1,2,2,43,100000
1,3,1,44,170000
1,1,1,45,500000
1,2,1,36,410000
1,1,1,32,360000
1,2,1,38,290000
1,2,1,44,80000
1,1,2,31,280000
1,2,1,40,360000
1,2,1,44,100000
1,2,2,31,80000
1,1,2,46,80000
1,1,1,45,180000
1,1,1,34,400000
1,2,1,48,450000
1,1,2,34,80000
1,2,1,37,210000
1,2,1,45,300000
1,2,2,41,340000
1,1,2,30,110000
1,2,1,41,50000
1,2,1,40,20000
1,5,1,46,16000
1,1,2,31,60000
1,1,2,31,70000
1,2,1,34,70000
1,1,2,35,430000
1,2,2,39,60000
1,1,1,46,200000
1,2,1,39,160000
1,3,1,40,200000
1,1,1,43,500000
1,2,1,43,50000
1,1,2,38,220000
1,2,1,48,180000
1,2,2,35,310000
1,3,1,41,80000
1,2,2,37,50000
1,1,1,43,400000
1,1,2,32,280000
1,1,2,32,100000
1,2,1,42,350000
1,3,2,41,10000
1,2,2,35,100000
1,1,1,38,240000
1,1,1,46,500000
1,3,1,36,50000
1,2,1,33,30000
1,1,1,41,360000
1,1,1,49,250000
1,2,2,29,260000
1,3,1,40,50000
1,2,2,33,550000
1,1,1,46,420000
1,2,1,35,130000
1,2,1,46,320000
1,3,2,47,50000
1,1,1,45,310000
1,1,1,49,340000
1,1,1,37,280000
1,1,1,32,250000
1,2,3,40,80000
1,3,2,29,230000
1,2,2,37,330000
1,3,2,41,350000
1,1,2,35,280000
1,1,2,36,140000
1,3,1,43,130000
1,2,1,35,200000
1,1,2,37,280000
1,3,2,36,20000
1,3,1,47,50000
1,3,1,28,30000
1,5,2,32,60000
1,2,1,32,50000
1,3,1,46,20000
1,1,1,38,100000
1,2,2,34,100000
1,2,1,39,210000
1,3,1,45,20000
1,2,2,33,130000
1,3,2,41,290000
1,1,2,45,40000
1,2,1,33,10000
1,2,2,39,360000
1,3,1,44,210000
1,1,2,39,230000
1,2,1,35,60000
1,1,2,35,150000
1,1,2,44,230000
1,1,2,35,110000
1,3,2,39,150000
1,1,1,38,350000
1,3,2,44,100000
1,2,2,30,200000
1,2,2,34,200000
1,2,1,35,10000
1,1,2,30,200000
1,2,1,34,240000
1,1,2,38,290000
1,2,2,31,80000
1,2,1,39,80000
1,1,2,29,320000
1,3,1,39,140000
1,2,2,32,60000
1,5,1,34,150000
1,3,1,39,20000
1,2,1,44,50000
1,2,2,35,150000
1,2,2,36,20000
1,3,2,46,80000
1,2,1,36,50000
1,1,1,48,190000
1,3,2,35,190000
1,2,2,30,140000
1,2,2,33,160000
1,1,1,35,580000
1,1,1,43,500000
1,2,1,38,130000
1,3,1,44,300000
1,2,1,45,300000
1,2,2,34,120000
1,1,2,30,220000
1,2,1,44,10000
1,2,1,47,60000
1,3,2,32,150000
1,2,2,41,130000
1,3,1,49,210000
1,2,2,36,70000
1,2,1,37,130000
1,3,1,46,70000
1,6,1,48,260000
1,2,2,29,60000
1,1,2,33,110000
1,2,1,33,230000
1,3,2,33,100000
1,3,1,42,360000
1,1,1,43,120000
1,3,2,41,230000
1,2,2,31,150000
1,1,2,31,450000
1,1,2,31,150000
1,1,1,41,170000
1,1,1,40,270000
1,1,2,38,500000
1,1,1,35,300000
1,1,1,35,150000
1,1,2,34,360000
1,2,1,42,110000
1,1,1,38,360000
1,1,2,37,220000
1,1,2,45,230000
1,3,1,47,500000
1,2,1,43,210000
1,2,1,47,500000
1,3,1,33,30000
1,3,1,45,490000
1,2,1,48,240000
1,1,1,46,200000
1,2,2,42,490000
1,2,1,47,240000
1,1,2,29,160000
1,2,2,30,60000
1,5,2,40,160000
1,3,1,42,400000
1,2,1,33,320000
1,1,2,38,340000
1,3,1,45,240000
1,1,2,30,100000
1,1,1,46,50000
1,1,1,36,200000
1,3,1,44,280000
1,2,1,37,360000
1,2,1,43,20000
1,0,1,47,160000
1,2,2,29,30000
1,1,2,29,90000
1,2,1,43,20000
1,3,2,30,100000
1,3,1,40,20000
1,3,1,40,300000
1,2,2,31,70000
1,1,1,42,10000
1,2,2,42,50000
1,2,1,40,280000
1,3,2,44,10000
1,2,1,29,10000
1,1,2,29,20000
1,1,2,30,200000
1,2,1,34,140000
1,1,2,32,100000
1,1,2,33,170000
1,3,1,33,160000
1,2,2,38,190000
1,2,2,36,180000
1,1,1,36,500000
1,1,1,42,340000
1,3,1,42,120000
1,1,1,38,180000
1,3,1,48,200000
1,1,1,45,230000
1,1,2,27,120000
1,1,2,46,150000
1,2,2,27,80000
1,2,2,27,90000
1,1,2,28,200000
1,3,2,28,240000
1,1,2,28,120000
1,2,2,29,120000
1,1,1,29,230000
1,1,2,34,230000
1,1,2,32,250000
1,1,2,32,330000
1,2,1,32,470000
1,1,1,33,310000
1,3,1,48,20000
1,3,2,45,150000
1,2,1,35,30000
1,1,1,37,330000
1,1,1,42,180000
1,2,1,38,360000
1,2,1,43,150000
1,3,3,42,280000
1,3,1,39,130000
1,2,1,47,240000
1,2,1,41,90000
1,2,1,41,190000
1,1,1,41,20000
1,2,1,40,50000
1,1,2,27,160000
1,3,2,31,60000
1,1,2,27,150000
1,1,2,27,100000
1,2,1,35,60000
1,1,1,37,220000
1,1,2,49,130000
1,3,2,42,10000
1,3,2,31,200000
1,3,1,42,150000
1,1,2,32,100000
1,2,2,36,300000
1,1,2,30,160000
1,1,2,31,500000
1,3,2,34,80000
1,2,1,31,90000
1,1,1,33,320000
1,1,1,35,390000
1,2,1,40,30000
1,2,1,34,170000
1,1,2,36,200000
1,5,1,48,380000
1,1,1,43,260000
1,1,1,32,360000
1,1,1,35,240000
1,1,2,31,100000
1,2,1,39,90000
1,2,2,38,290000
1,3,2,42,80000
1,1,1,39,240000
1,1,2,29,30000
1,2,1,42,30000
1,2,2,33,50000
1,3,1,37,180000
1,2,1,32,310000
1,1,2,35,80000
1,2,1,42,50000
1,3,2,35,390000
1,1,2,39,440000
1,2,2,30,50000
1,1,1,33,210000
1,3,2,34,230000
1,2,1,43,50000
1,3,2,48,100000
1,1,1,46,80000
1,3,1,28,250000
1,3,1,45,150000
1,3,1,42,140000
1,1,1,35,530000
1,1,2,30,20000
1,1,1,29,130000
1,3,2,34,20000
1,2,1,38,50000
1,3,2,37,470000
1,2,2,41,310000
1,2,1,49,180000
1,1,1,45,310000
1,1,1,42,160000
1,2,2,32,500000
1,2,1,37,380000
1,0,1,35,250000
1,1,2,39,500000
1,1,2,33,210000
1,1,1,46,250000
1,1,2,28,60000
1,2,1,44,200000
1,1,1,30,200000
1,2,2,44,20000
1,1,1,41,360000
1,2,1,39,100000
1,2,1,37,180000
1,1,1,46,380000
1,3,1,28,50000
1,1,2,32,200000
1,1,1,41,200000
1,1,2,32,280000
1,1,1,34,200000
1,1,2,30,150000
1,2,1,31,360000
1,1,1,35,230000
1,2,3,35,240000
1,1,1,40,420000
1,1,1,37,450000
1,3,2,34,10000
1,2,1,30,100000
1,1,1,45,180000
1,3,2,43,10000
1,3,2,43,20000
1,1,2,32,50000
1,1,2,32,250000
1,2,1,48,150000
1,2,2,30,30000
1,1,1,31,500000
1,1,2,31,120000
1,1,2,31,200000
1,3,1,44,340000
1,2,2,44,20000
1,2,1,37,20000
1,3,2,33,20000
1,1,2,34,220000
1,2,1,34,20000
1,2,1,30,280000
1,1,1,49,400000
1,1,2,45,310000
1,1,1,37,30000
1,2,2,38,80000
1,5,2,44,10000
1,3,3,47,70000
1,1,2,37,390000
1,3,1,43,340000
1,1,1,41,180000
1,1,1,31,100000
1,2,2,37,360000
1,3,2,44,50000
1,2,2,33,360000
1,2,2,39,50000
1,2,1,35,150000
1,3,1,30,20000
1,1,1,44,150000
1,3,1,42,50000
1,2,1,40,500000
1,2,1,39,280000
1,2,1,49,270000
1,2,2,42,110000
1,2,2,31,280000
1,2,1,33,200000
1,2,2,37,30000
1,3,1,44,130000
1,1,2,33,440000
1,2,1,37,170000
1,1,2,38,50000
1,3,1,40,120000
1,1,2,37,500000
1,1,2,31,120000
1,2,1,33,180000
1,1,2,33,350000
1,2,2,30,20000
1,2,1,39,160000
1,1,1,37,290000
1,2,2,30,180000
1,1,2,32,200000
1,2,1,39,210000
1,2,2,30,70000
1,2,2,38,280000
1,3,2,31,120000
1,1,2,45,260000
1,1,2,31,340000
1,1,2,29,260000
1,1,2,29,140000
1,2,1,36,140000
1,2,1,38,200000
1,2,2,43,50000
1,2,2,27,130000
1,1,2,27,130000
1,2,2,28,50000
1,3,1,28,20000
1,1,2,28,390000
1,2,2,28,50000
1,2,2,29,30000
1,2,1,33,240000
1,1,2,31,180000
1,1,2,31,420000
1,1,2,33,120000
1,1,2,34,450000
1,1,2,34,20000
1,2,1,35,360000
1,2,2,40,350000
1,3,2,44,180000
1,2,1,41,410000
1,3,1,36,50000
1,3,1,36,430000
1,3,3,48,200000
1,1,2,35,180000
1,1,1,35,200000
1,2,1,35,160000
1,2,1,47,100000
1,2,2,44,140000
1,2,1,43,120000
1,1,2,37,360000
1,1,1,41,120000
1,1,1,37,310000
1,1,1,44,180000
1,2,1,46,160000
1,2,1,48,50000
1,2,1,40,300000
1,3,1,43,500000
1,2,1,39,230000
1,3,1,45,300000
1,2,2,41,180000
1,2,1,45,280000
1,3,2,47,20000
1,1,1,37,360000
1,2,3,37,20000
1,1,1,35,250000
1,1,1,45,120000
1,5,3,44,100000
1,3,1,47,50000
1,3,2,31,470000
1,2,1,45,80000
1,2,2,29,110000
1,2,2,30,280000
1,1,1,37,200000
1,3,1,45,170000
1,2,1,41,60000
1,2,1,36,180000
1,2,1,43,300000
1,2,1,40,150000
1,1,2,39,210000
1,3,2,37,50000
1,1,1,45,50000
1,2,1,35,300000
1,2,1,43,80000
1,2,2,31,170000
1,3,1,44,50000
1,2,1,40,140000
1,2,1,36,350000
1,2,1,45,20000
1,1,2,32,170000
1,3,2,40,20000
1,2,1,44,240000
1,2,1,40,50000
1,2,1,41,230000
1,1,1,35,100000
1,1,2,45,300000
1,2,1,42,90000
1,1,2,32,210000
1,2,2,44,50000
1,2,1,46,400000
1,1,1,37,300000
1,1,2,32,150000
1,1,1,35,500000
1,2,2,38,300000
1,1,1,45,300000
1,1,2,33,150000
1,1,2,32,410000
1,1,2,33,80000
1,3,2,33,50000
1,3,2,33,140000
1,2,1,33,150000
1,1,1,33,20000
1,1,2,33,200000
1,2,2,42,110000
1,2,2,41,230000
1,2,1,49,50000
1,2,2,49,50000
1,1,1,49,50000
1,1,1,50,310000
1,2,1,49,10000
1,3,1,50,100000
1,2,1,50,700000
1,1,1,50,330000
1,2,1,46,300000
1,3,1,49,500000
1,3,1,51,10000
1,3,1,50,70000
1,2,1,50,110000
1,2,1,50,250000
1,3,1,50,550000
1,1,2,47,390000
1,6,2,51,100000
1,2,1,47,20000
1,2,1,50,360000
1,2,1,50,60000
1,2,1,51,150000
1,3,1,49,360000
1,1,2,49,50000
1,1,1,50,170000
1,2,1,51,300000
1,3,2,51,150000
1,3,1,51,300000
1,1,1,57,500000
1,2,2,57,160000
1,1,2,54,50000
1,3,2,56,10000
1,3,1,54,100000
1,1,1,58,300000
1,2,1,57,30000
1,1,2,52,90000
1,3,2,53,30000
1,3,1,53,140000
1,1,2,53,50000
1,5,1,53,100000
1,2,1,49,30000
1,3,1,51,160000
1,3,1,57,10000
1,2,1,57,170000
1,1,1,48,50000
1,3,1,53,500000
1,3,1,55,500000
1,2,1,59,20000
1,2,1,52,20000
1,6,1,54,80000
1,1,1,58,500000
1,3,2,62,20000
1,2,2,56,190000
1,2,2,59,160000
1,1,2,51,170000
1,2,1,54,80000
1,2,1,57,180000
1,3,2,51,50000
1,2,2,62,70000
1,2,1,55,20000
1,2,1,48,330000
1,3,1,57,330000
1,1,1,51,320000
1,3,1,59,140000
1,2,1,55,20000
1,3,1,53,70000
1,2,2,67,240000
1,2,1,52,460000
1,1,2,56,80000
1,2,2,56,20000
1,3,1,54,200000
1,2,1,51,200000
1,3,1,53,420000
1,2,2,54,130000
1,2,3,53,30000
1,2,1,51,110000
1,2,1,51,360000
1,2,1,56,50000
1,3,1,54,70000
1,3,1,59,420000
1,3,1,57,50000
1,2,1,55,450000
1,2,1,56,50000
1,3,1,53,20000
1,1,1,51,250000
1,2,3,53,20000
1,3,1,57,240000
1,3,1,52,50000
1,3,1,65,180000
1,1,1,71,250000
1,3,2,52,30000
1,3,1,55,50000
1,2,1,62,20000
1,3,1,52,260000
1,3,1,54,130000
1,2,1,51,490000
1,3,1,52,150000
1,3,1,53,30000
1,2,2,54,50000
1,3,1,53,330000
1,2,1,52,330000
1,3,1,56,140000
1,2,1,55,40000
1,3,2,54,360000
1,2,2,59,80000
1,3,1,56,730000
1,1,1,63,180000
1,3,1,64,190000
1,3,2,57,50000
1,1,1,56,230000
1,3,1,53,20000
1,2,2,56,130000
1,6,1,53,30000
1,1,1,57,360000
1,2,1,52,100000
1,3,2,55,180000
1,2,1,53,210000
1,2,1,53,340000
1,1,1,52,20000
1,2,1,52,20000
1,1,1,54,500000
1,1,1,53,360000
1,3,1,54,50000
1,2,1,54,530000
1,1,1,59,260000
1,3,1,50,40000
1,2,2,60,30000
1,1,1,55,240000
1,1,2,55,320000
1,3,3,61,70000
1,2,1,58,200000
1,1,1,51,360000
1,2,2,51,110000
1,3,1,52,80000
1,1,1,52,200000
1,3,1,56,100000
1,3,2,53,160000
1,1,1,55,140000
1,2,1,55,300000
1,3,1,59,50000
2,2,1,29,50000
2,1,1,29,50000
2,2,1,34,50000
2,2,1,38,50000
2,1,2,29,210000
2,1,2,26,150000
2,2,1,29,190000
2,1,2,26,80000
2,1,2,28,100000
2,2,2,27,20000
2,1,2,29,400000
2,2,2,28,100000
2,2,2,22,30000
2,2,1,26,150000
2,2,1,24,60000
2,3,2,26,140000
2,1,2,25,80000
2,2,2,26,200000
2,1,2,28,410000
2,2,1,26,50000
2,2,2,25,50000
2,2,2,26,100000
2,2,2,24,190000
2,2,2,27,120000
2,1,2,22,20000
2,2,2,22,30000
2,3,2,22,20000
2,2,2,22,20000
2,2,2,22,80000
2,2,2,23,80000
2,1,2,23,50000
2,1,2,23,80000
2,1,2,23,50000
2,2,2,24,50000
2,2,2,24,80000
2,2,1,24,20000
2,3,2,24,70000
2,2,2,23,130000
2,2,2,21,10000
2,2,1,23,50000
2,1,2,23,50000
2,2,2,22,20000
2,1,2,22,80000
2,2,1,23,70000
2,2,2,22,10000
2,2,2,23,120000
2,2,2,23,20000
2,2,2,23,50000
2,1,2,24,20000
2,2,2,23,40000
2,1,2,23,80000
2,2,2,24,20000
2,2,1,24,130000
2,2,1,24,100000
2,2,2,24,120000
2,3,2,24,50000
2,2,2,24,190000
2,1,2,25,50000
2,3,1,54,20000
2,1,2,23,50000
2,1,2,23,50000
2,2,2,22,80000
2,3,2,22,10000
2,2,2,22,50000
2,2,2,22,50000
2,2,2,23,50000
2,2,2,22,20000
2,1,2,27,60000
2,2,2,23,50000
2,2,2,23,50000
2,2,2,21,20000
2,2,2,23,20000
2,3,1,23,80000
2,3,2,24,50000
2,2,2,24,120000
2,1,2,24,50000
2,1,2,24,110000
2,2,2,24,30000
2,2,2,23,110000
2,2,2,23,20000
2,2,2,23,50000
2,1,2,24,50000
2,2,2,24,50000
2,2,2,22,20000
2,2,1,36,200000
2,1,2,24,30000
2,3,1,23,130000
2,2,2,24,20000
2,1,2,23,20000
2,2,1,23,60000
2,1,2,24,30000
2,2,2,22,30000
2,2,2,24,120000
2,2,2,24,30000
2,1,2,24,30000
2,2,1,24,60000
2,2,2,25,50000
2,2,2,25,30000
2,1,2,25,270000
2,1,2,25,360000
2,3,2,26,450000
2,1,2,25,50000
2,3,2,25,50000
2,1,2,25,120000
2,1,2,26,40000
2,2,1,24,140000
2,2,1,25,200000
2,2,2,25,30000
2,2,2,25,30000
2,1,2,25,30000
2,2,1,25,30000
2,1,2,25,110000
2,1,2,24,50000
2,2,2,24,130000
2,2,2,25,50000
2,1,2,25,150000
2,2,2,25,30000
2,2,2,23,50000
2,2,1,23,20000
2,2,2,24,230000
2,1,2,25,280000
2,2,2,24,50000
2,2,2,23,130000
2,1,2,25,20000
2,3,1,26,80000
2,1,2,24,100000
2,2,2,24,90000
2,1,2,24,20000
2,2,1,24,140000
2,1,2,24,150000
2,1,2,24,140000
2,2,2,24,50000
2,3,2,24,30000
2,2,2,22,110000
2,1,2,23,80000
2,2,1,23,30000
2,2,2,23,90000
2,2,2,25,80000
2,2,2,25,30000
2,1,2,24,20000
2,2,1,24,30000
2,1,2,24,80000
2,2,2,23,90000
2,2,2,25,50000
2,1,2,22,20000
2,2,2,22,10000
2,3,2,23,80000
2,2,2,25,60000
2,1,2,25,50000
2,3,2,22,30000
2,2,2,23,30000
2,1,2,24,10000
2,1,2,26,50000
2,1,2,24,290000
2,1,1,24,100000
2,3,1,26,40000
2,2,2,26,130000
2,2,1,26,100000
2,1,2,27,360000
2,1,2,23,110000
2,2,2,23,150000
2,1,2,23,100000
2,1,2,23,50000
2,2,2,22,50000
2,2,1,22,50000
2,2,2,23,60000
2,2,2,23,40000
2,3,1,25,50000
2,3,2,25,80000
2,2,1,24,50000
2,2,2,22,10000
2,2,2,24,50000
2,2,1,24,180000
2,2,2,25,80000
2,1,2,25,50000
2,2,1,25,50000
2,1,2,22,30000
2,5,2,23,50000
2,2,2,24,80000
2,2,2,26,150000
2,1,2,24,120000
2,2,1,24,80000
2,2,2,24,240000
2,2,2,24,30000
2,1,2,25,150000
2,1,2,25,50000
2,2,1,24,50000
2,1,2,24,230000
2,2,2,24,90000
2,1,2,25,230000
2,1,2,25,90000
2,2,1,25,230000
2,2,2,25,230000
2,2,2,25,420000
2,1,2,25,50000
2,2,2,24,70000
